0.2298
0.2307
0.2304
0.2298
0.2286
0.2295
0.2295
0.2280
0.2274
0.2267
0.2264
0.2252
0.2249
0.2243
0.2237
0.2237
0.2243
0.2237
0.2240
0.2231
0.2231
0.2231
0.2222
0.2222
0.2231
0.2228
0.2237
0.2249
0.2240
0.2255
0.2252
0.2267
0.2267
0.2267
0.2277
0.2280
0.2277
0.2292
0.2298
0.2292
0.2310
0.2289
0.2289
0.2298
0.2283
0.2298
0.2289
0.2283
0.2289
0.2286
0.2274
0.2271
0.2274
0.2255
0.2258
0.2271
0.2267
0.2267
0.2258
0.2261
0.2283
0.2286
0.2295
0.2307
0.2301
0.2310
0.2332
0.2335
0.2341
0.2335
0.2338
0.2344
0.2344
0.2356
0.2356
0.2371
0.2377
0.2374
0.2368
0.2386
0.2377
0.2359
0.2335
0.2338
0.2325
0.2325
0.2322
0.2307
0.2298
0.2286
0.2280
0.2286
0.2286
0.2283
0.2261
0.2271
0.2249
0.2249
0.2249
0.2240
0.2243
0.2246
0.2252
0.2243
0.2237
0.2246
0.2243
0.2252
0.2261
0.2255
0.2280
0.2292
0.2277
0.2295
0.2283
0.2301
0.2295
0.2313
0.2307
0.2319
0.2322
0.2313
0.2319
0.2295
0.2298
0.2283
0.2286
0.2277
0.2286
0.2280
0.2274
0.2274
0.2264
0.2240
0.2243
0.2222
0.2219
0.2209
0.2194
0.2194
0.2213
0.2203
0.2209
0.2197
0.2179
0.2158
0.2148
0.2164
0.2148
0.2170
0.2161
0.2161
0.2173
0.2188
0.2179
0.2200
0.2197
0.2206
0.2209
0.2246
0.2231
0.2225
0.2240
0.2258
0.2255
0.2261
0.2274
0.2277
0.2258
0.2246
0.2249
0.2246
0.2249
0.2249
0.2246
0.2249
0.2255
0.2246
0.2243
0.2237
0.2249
0.2249
0.2255
0.2267
0.2252
0.2280
0.2267
0.2267
0.2264
0.2261
0.2249
0.2249
0.2252
0.2252
0.2264
0.2267
0.2280
0.2280
0.2277
0.2277
0.2258
0.2255
0.2252
0.2243
