0.933	0.145	0.001
0.93	0.145	0.001
0.925	0.145	0.002
0.92	0.145	0.003
0.915	0.145	0.004
0.91	0.145	0.005
0.905	0.145	0.006
0.9	0.145	0.007
0.895	0.145	0.009
0.89	0.145	0.01
0.885	0.145	0.011
0.879	0.145	0.012
0.874	0.145	0.013
0.869	0.145	0.014
0.864	0.145	0.015
0.859	0.145	0.016
0.854	0.145	0.016
0.849	0.145	0.017
0.844	0.145	0.018
0.839	0.145	0.019
0.834	0.145	0.02
0.829	0.145	0.021
0.824	0.145	0.022
0.818	0.145	0.022
0.813	0.145	0.023
0.808	0.145	0.024
0.803	0.145	0.025
0.798	0.145	0.026
0.793	0.145	0.026
0.788	0.145	0.027
0.783	0.145	0.028
0.778	0.145	0.029
0.773	0.145	0.029
0.768	0.145	0.03
0.763	0.145	0.031
0.757	0.145	0.032
0.752	0.145	0.032
0.747	0.145	0.033
0.742	0.145	0.034
0.737	0.145	0.034
0.732	0.145	0.035
0.727	0.145	0.036
0.722	0.145	0.036
0.717	0.145	0.037
0.712	0.145	0.038
0.707	0.145	0.038
0.701	0.145	0.039
0.696	0.145	0.039
0.691	0.145	0.04
0.686	0.145	0.04
0.681	0.145	0.041
0.676	0.145	0.041
0.671	0.145	0.042
0.666	0.145	0.042
0.661	0.145	0.042
0.656	0.145	0.043
0.651	0.145	0.043
0.646	0.145	0.043
0.64	0.145	0.044
0.635	0.145	0.044
0.63	0.145	0.044
0.625	0.145	0.044
0.62	0.145	0.045
0.615	0.145	0.045
0.61	0.145	0.045
0.605	0.145	0.045
0.6	0.145	0.045
0.595	0.145	0.046
0.59	0.145	0.046
0.585	0.145	0.046
0.579	0.145	0.046
0.574	0.145	0.046
0.569	0.145	0.046
0.564	0.145	0.046
0.559	0.145	0.046
0.554	0.145	0.046
0.549	0.145	0.046
0.544	0.145	0.046
0.539	0.145	0.046
0.534	0.145	0.046
0.529	0.145	0.046
0.524	0.145	0.046
0.518	0.145	0.046
0.513	0.145	0.046
0.508	0.145	0.046
0.503	0.145	0.046
0.498	0.145	0.046
0.493	0.145	0.045
0.488	0.145	0.045
0.483	0.145	0.045
0.478	0.145	0.045
0.473	0.145	0.044
0.468	0.145	0.044
0.463	0.145	0.043
0.457	0.145	0.043
