330,0.5
328.35117259552,1.16817107750472
325.510971673254,2.45687618147447
322.815187747036,3.60132325141776
319.792058629776,4.86117674858223
316.518606719368,6.20758506616256
313.235527009223,7.49629017013232
310.145003293808,8.65997164461247
306.996712779974,9.69862948960302
303.925444664032,10.7372873345936
300.738642951252,11.7470935727788
296.983801054018,12.8723062381852
293.87402173913,13.7090028355387
291.505583003953,14.295652173913
288.934960474308,14.9015359168242
286.104387351779,15.5651228733459
283.129397233202,16.1710066162571
279.855945322793,16.8345935727788
276.563237812912,17.4212429111531
272.846907114624,18.0559782608696
269.602338603426,18.5368383742911
266.550326086957,18.9696124763705
263.604219367589,19.3446833648393
260.52332345191,19.671668241966
257.885306324111,19.9313327032136
255.102872200264,20.2198487712665
252.08937088274,20.4891304347826
248.854430171278,20.7199432892249
246.071996047431,20.9411389413989
243.10663372859,21.1815689981096
240.227921607378,21.3546786389414
237.175909090909,21.5277882797731
234.104640974967,21.7201323251418
230.677144268775,21.9220935727788
226.46016798419,22.0952032136106
223.311877470356,22.2202268431002
219.913264163373,22.4029536862004
216.533906455863,22.4510396975425
212.625019762846,22.6530009451796
209.56337944664,22.6818525519849
204.749479578393,22.9222826086956
201.70709486166,22.9126654064272
198.529920948617,22.9799858223062
194.775079051383,23.1434782608696
192.002272727273,23.1434782608696
188.825098814229,23.1050094517958
184.83918972332,23.1723298676749
179.640177865613,23.2588846880907
174.498932806324,23.287736294896
169.713916337286,23.3262051039698
165.737635046113,23.2781190926276
160.249789196311,23.2396502835539
156.263880105402,23.1146266540643
152.951916996047,23.1434782608696
150.053949275362,23.1434782608696
146.770869565217,23.085775047259
142.573148880105,22.9222826086956
139.781086956522,22.9126654064272
136.806096837945,22.8934310018904
132.540981554677,22.662618147448
129.59487483531,22.6914697542533
126.042216732543,22.5183601134215
122.990204216074,22.460656899811
118.994667325428,22.3067816635161
115.865632411067,22.2202268431002
112.399624505929,22.0182655954631
109.443889986825,21.9894139886578
106.170438076416,21.7682183364839
103.195447957839,21.6624291115312
99.8834848484849,21.54702268431
96.2249209486166,21.2969754253308
93.0958860342556,21.1527173913043
89.7550395256917,20.989224952741
86.9533498023715,20.7968809073724
